date,region,state_po,candidate,party,voteshare,version
11/1/2000,Massachusetts,MA,Gore,democrat,0.591261260206791,20171015
11/1/2000,Massachusetts,MA,Bush,republican,0.32132902993602,20171015
11/1/2000,Massachusetts,MA,Nader,green,0.0634843765316588,20171015
11/1/2000,Massachusetts,MA,Browne,libertarian,0.00598617977413016,20171015
11/1/2000,Massachusetts,MA,Buchanan,reform party,0.00407796152399958,20171015
11/1/2000,Massachusetts,MA,Hagelin,unenrolled,0.00105487855728898,20171015
11/1/2000,Michigan,MI,Gore,democrat,0.512797988706913,20171015
11/1/2000,Michigan,MI,Bush,republican,0.461462147321406,20171015
11/1/2000,Michigan,MI,Nader,green,0.0198854058156159,20171015
11/1/2000,Michigan,MI,Browne,libertarian,0.00394825659816737,20171015
11/1/2000,Michigan,MI,Phillips,u.s. taxpayers party,0.00089568791596269,20171015
11/1/2000,Michigan,MI,Hagelin,natural law,0.000573183562153913,20171015
11/1/2000,Minnesota,MN,Gore,democratic-farmer-labor,0.479055720603522,20171015
11/1/2000,Minnesota,MN,Bush,republican,0.455023506520932,20171015
11/1/2000,Minnesota,MN,Nader,green,0.0519525892027876,20171015
11/1/2000,Minnesota,MN,Buchanan,reform party minnesota,0.00908932477954307,20171015
11/1/2000,Minnesota,MN,Browne,libertarian,0.00216592138796113,20171015
11/1/2000,Minnesota,MN,Phillips,constitution party,0.00134170669848709,20171015
11/1/2000,Minnesota,MN,Buchanan,reform party,0.000940670894354949,20171015
11/1/2000,Minnesota,MN,Harris,socialist workers,0.000419078314747497,20171015
11/1/2000,Mississippi,MS,Bush,republican,0.576195150998206,20171015
11/1/2000,Mississippi,MS,Gore,democrat,0.406981001504752,20171015
11/1/2000,Mississippi,MS,Phillips,constitution party,0.00328611202755224,20171015
11/1/2000,Mississippi,MS,Buchanan,reform party,0.00227825030376671,20171015
11/1/2000,Mississippi,MS,Browne,libertarian,0.00202075269768976,20171015
11/1/2000,Mississippi,MS,Hagelin,natural law,0.000452632510682127,20171015
11/1/2000,Missouri,MO,Bush,republican,0.504228159593744,20171015
11/1/2000,Missouri,MO,Gore,democrat,0.470842733481024,20171015
11/1/2000,Missouri,MO,Nader,green,0.0163206621319959,20171015
11/1/2000,Missouri,MO,Buchanan,reform party,0.0041603598808759,20171015
11/1/2000,Missouri,MO,Browne,libertarian,0.00315099165555034,20171015
11/1/2000,Missouri,MO,Phillips,constitution party,0.000829275238019367,20171015
11/1/2000,Missouri,MO,Hagelin,natural law,0.00046781801879069,20171015
11/1/2000,Montana,MT,Bush,republican,0.584394602249225,20171015
11/1/2000,Montana,MT,Gore,democrat,0.333651267926401,20171015
11/1/2000,Montana,MT,Nader,green,0.0594594463071735,20171015
11/1/2000,Montana,MT,Buchanan,reform party,0.01386178604624,20171015
11/1/2000,Montana,MT,Browne,libertarian,0.00418019105273659,20171015
11/1/2000,Montana,MT,Phillips,constitution party,0.00281031470658368,20171015
11/1/2000,Montana,MT,Hagelin,natural law,0.00164239171163981,20171015
11/1/2000,Nebraska,NE,Bush,republican,0.622453620346074,20171015
11/1/2000,Nebraska,NE,Gore,democrat,0.332530390132837,20171015
11/1/2000,Nebraska,NE,Nader,green,0.0352070746995419,20171015
11/1/2000,Nebraska,NE,Browne,libertarian,0.00322085911574864,20171015
11/1/2000,Nevada,NV,Bush,republican,0.494850892479153,20171015
11/1/2000,Nevada,NV,Gore,democrat,0.459412627620088,20171015
11/1/2000,Nevada,NV,Nader,green,0.0246264517759334,20171015
11/1/2000,Nevada,NV,Buchanan,citizens first,0.00778929681372308,20171015
11/1/2000,Nevada,NV,Browne,libertarian,0.00543298119870173,20171015
11/1/2000,Nevada,NV,Phillips,independent american,0.00101899164131494,20171015
11/1/2000,Nevada,NV,Hagelin,natural law,0.000680968649187924,20171015
11/1/2000,New Hampshire,NH,Bush,republican,0.480703098504431,20171015
11/1/2000,New Hampshire,NH,Gore,democrat,0.468031791607873,20171015
11/1/2000,New Hampshire,NH,Nader,green,0.0390067494785452,20171015
11/1/2000,New Hampshire,NH,Browne,libertarian,0.00484465304587572,20171015
11/1/2000,New Hampshire,NH,Buchanan,independence,0.00459512793433624,20171015
11/1/2000,New Jersey,NJ,Gore,democrat,0.561256089150879,20171015
11/1/2000,New Jersey,NJ,Bush,republican,0.4029124385908,20171015
11/1/2000,New Mexico,NM,Gore,democrat,0.479085540548442,20171015
11/1/2000,New Mexico,NM,Bush,republican,0.478474118993326,20171015
11/1/2000,New Mexico,NM,Nader,green,0.0355008728627392,20171015
11/1/2000,New Mexico,NM,Browne,libertarian,0.00343799333450272,20171015
11/1/2000,New Mexico,NM,Buchanan,reform party,0.00232540657027589,20171015
11/1/2000,New Mexico,NM,Hagelin,natural law,0.000603068801630457,20171015
11/1/2000,New Mexico,NM,Phillips,constitution party,0.000572998889083786,20171015
11/1/2000,New York,NY,Gore,democrat,0.566392704823055,20171015
11/1/2000,New York,NY,Bush,republican,0.324498165645745,20171015
11/1/2000,New York,NY,Nader,green,0.0350606985560072,20171015
11/1/2000,New York,NY,Bush,conservative,0.0208035240290709,20171015
11/1/2000,New York,NY,Gore,working families,0.0127000387200683,20171015
11/1/2000,New York,NY,Gore,liberal party,0.0110753762635206,20171015
11/1/2000,New York,NY,Buchanan,right-to-life,0.00361698596954261,20171015
11/1/2000,New York,NY,Hagelin,independence,0.00350003555924637,20171015
11/1/2000,New York,NY,Browne,libertarian,0.00109896030510552,20171015
11/1/2000,New York,NY,Buchanan,reform party,0.000922959994770276,20171015
11/1/2000,New York,NY,Harris,socialist workers,0.000257032289950813,20171015
11/1/2000,New York,NY,Phillips,constitution party,0.000215223236638523,20171015
11/1/2000,North Carolina,NC,Bush,republican,0.559577562873286,20171015
11/1/2000,North Carolina,NC,Gore,democrat,0.431456711686833,20171015
11/1/2000,North Carolina,NC,Browne,libertarian,0.00476536797724864,20171015
11/1/2000,North Carolina,NC,Buchanan,reform party,0.00304426430279349,20171015
11/1/2000,North Dakota,ND,Bush,republican,0.606585812611012,20171015
11/1/2000,North Dakota,ND,Gore,democrat,0.330553396980462,20171015
11/1/2000,North Dakota,ND,Buchanan,reform party,0.025283081705151,20171015
11/1/2000,North Dakota,ND,Phillips,constitution party,0.00129398867673179,20171015
11/1/2000,Ohio,OH,Bush,republican,0.499864738351654,20171015
11/1/2000,Ohio,OH,Gore,democrat,0.464404280903565,20171015
11/1/2000,Ohio,OH,Browne,libertarian,0.00286537765435034,20171015
11/1/2000,Ohio,OH,Hagelin,natural law,0.00131454756042006,20171015
11/1/2000,Oklahoma,OK,Bush,republican,0.603078521084823,20171015
11/1/2000,Oklahoma,OK,Gore,democrat,0.384269045695734,20171015
11/1/2000,Oklahoma,OK,Buchanan,reform party,0.00730334484119236,20171015
11/1/2000,Oklahoma,OK,Browne,libertarian,0.00534908837825071,20171015
11/1/2000,Oregon,OR,Gore,democrat,0.469599400241207,20171015
11/1/2000,Oregon,OR,Bush,republican,0.465189217379967,20171015
11/1/2000,Oregon,OR,Nader,green,0.0504299357866945,20171015
11/1/2000,Oregon,OR,Browne,libertarian,0.00485478666188598,20171015
11/1/2000,Oregon,OR,Buchanan,independent,0.00460445255712377,20171015
11/1/2000,Oregon,OR,Buchanan,reform party,0.00167802079598422,20171015
11/1/2000,Oregon,OR,Phillips,constitution party,0.00142703477949086,20171015
11/1/2000,Pennsylvania,PA,Gore,democrat,0.506081713127661,20171015
11/1/2000,Pennsylvania,PA,Bush,republican,0.464381329286254,20171015
11/1/2000,Pennsylvania,PA,Nader,green,0.0210480672043093,20171015
11/1/2000,Pennsylvania,PA,Buchanan,reform party,0.00326188854857869,20171015
11/1/2000,Pennsylvania,PA,Phillips,constitution party,0.00293718579410181,20171015
11/1/2000,Pennsylvania,PA,Browne,libertarian,0.00228981603909462,20171015
11/1/2000,Rhode Island,RI,Gore,democrat,0.609877001896791,20171015
11/1/2000,Rhode Island,RI,Bush,republican,0.319117992139072,20171015
11/1/2000,Rhode Island,RI,Nader,green,0.0612350652144156,20171015
11/1/2000,Rhode Island,RI,Buchanan,reform party,0.00555593578286631,20171015
11/1/2000,Rhode Island,RI,Browne,libertarian,0.00181368427227752,20171015
11/1/2000,Rhode Island,RI,Hagelin,natural law,0.000662410293513757,20171015
11/1/2000,Rhode Island,RI,Moorehead,workers world,0.000486419366823755,20171015
11/1/2000,Rhode Island,RI,Phillips,constitution party,0.000237098887346252,20171015
11/1/2000,South Carolina,SC,Bush,republican,0.568603846226106,20171015
11/1/2000,South Carolina,SC,Gore,democrat,0.409015233737649,20171015
11/1/2000,South Carolina,SC,Nader,united citizens,0.0146534942503154,20171015
11/1/2000,South Carolina,SC,Browne,libertarian,0.00343954991032602,20171015
11/1/2000,South Carolina,SC,Buchanan,reform party,0.00239106526329176,20171015
11/1/2000,South Carolina,SC,Hagelin,natural law,0.00068140663139442,20171015
11/1/2000,South Dakota,SD,Bush,republican,0.602967726840127,20171015
11/1/2000,South Dakota,SD,Gore,democrat,0.375642253904113,20171015
11/1/2000,South Dakota,SD,Buchanan,reform party,0.0105037167727472,20171015
11/1/2000,South Dakota,SD,Phillips,independent,0.00563128223126516,20171015
11/1/2000,South Dakota,SD,Browne,libertarian,0.00525502025174772,20171015
11/1/2000,Tennessee,TN,Bush,republican,0.51149153180768,20171015
11/1/2000,Tennessee,TN,Gore,democrat,0.472848947177534,20171015
11/1/2000,Texas,TX,Bush,republican,0.592985994681035,20171015
11/1/2000,Texas,TX,Gore,democrat,0.37981958091571,20171015
11/1/2000,Texas,TX,Nader,green,0.0215358641570988,20171015
11/1/2000,Texas,TX,Browne,libertarian,0.00361443696014615,20171015
11/1/2000,Utah,UT,Bush,republican,0.668301429509286,20171015
11/1/2000,Utah,UT,Gore,democrat,0.263447221811369,20171015
11/1/2000,Utah,UT,Nader,green,0.0465128951649943,20171015
11/1/2000,Utah,UT,Buchanan,reform party,0.0120907578812436,20171015
11/1/2000,Utah,UT,Browne,libertarian,0.00469150987215117,20171015
11/1/2000,Utah,UT,Phillips,independent american,0.00351474011163095,20171015
11/1/2000,Utah,UT,Hagelin,natural law,0.000989939721363755,20171015
11/1/2000,Utah,UT,Harris,socialist workers,0.000241322133910431,20171015
11/1/2000,Vermont,VT,Gore,democrat,0.506347092161953,20171015
11/1/2000,Vermont,VT,Bush,republican,0.406971607975318,20171015
11/1/2000,Vermont,VT,Nader,progressive/green,0.0692267964173587,20171015
11/1/2000,Vermont,VT,Buchanan,reform party,0.00744797966755916,20171015
11/1/2000,Vermont,VT,"Dennis """"Denny""""",vermont grassroots,0.00354730418473164,20171015
11/1/2000,Vermont,VT,Browne,libertarian,0.00266387593949196,20171015
11/1/2000,Vermont,VT,Hagelin,natural law,0.00074411840656727,20171015
11/1/2000,Vermont,VT,McReynolds,liberty union party,0.000547045951859956,20171015
11/1/2000,Vermont,VT,Phillips,constitution party,0.00051986354431412,20171015
11/1/2000,Vermont,VT,Harris,socialist workers,0.000237846066026068,20171015
11/1/2000,Virginia,VA,Bush,republican,0.52473729186949,20171015
11/1/2000,Virginia,VA,Gore,democrat,0.444356105447559,20171015
11/1/2000,Virginia,VA,Nader,green,0.0216824782519976,20171015
11/1/2000,Virginia,VA,Browne,libertarian,0.00554783501925754,20171015
11/1/2000,Virginia,VA,Buchanan,reform party,0.00199127780168771,20171015
11/1/2000,Virginia,VA,Phillips,conservative,0.000660352253575265,20171015
11/1/2000,Washington,WA,Gore,democrat,0.501582153167543,20171015
11/1/2000,Washington,WA,Bush,republican,0.445786479475025,20171015
11/1/2000,Washington,WA,Nader,green,0.0414089545326447,20171015
11/1/2000,Washington,WA,Browne,libertarian,0.00528054423978455,20171015
11/1/2000,Washington,WA,Buchanan,freedom,0.00288289172009859,20171015
11/1/2000,Washington,WA,Hagelin,natural law,0.0011767151115226,20171015
11/1/2000,Washington,WA,Phillips,constitution party,0.000799619527440538,20171015
11/1/2000,Washington,WA,Moorehead,workers world,0.000695094099016938,20171015
11/1/2000,Washington,WA,McReynolds,socialist,0.000265333779844522,20171015
11/1/2000,Washington,WA,Harris,socialist workers,0.000122214347079901,20171015
11/1/2000,West Virginia,WV,Bush,republican,0.51915219927051,20171015
11/1/2000,West Virginia,WV,Gore,democrat,0.455926643666953,20171015
11/1/2000,West Virginia,WV,Nader,green,0.0164783282211429,20171015
11/1/2000,West Virginia,WV,Buchanan,reform party,0.00488949645438219,20171015
11/1/2000,West Virginia,WV,Browne,libertarian,0.00295005276768026,20171015
11/1/2000,West Virginia,WV,Hagelin,natural law,0.000566249668273355,20171015
11/1/2000,Wisconsin,WI,Gore,democrat,0.478328196606874,20171015
11/1/2000,Wisconsin,WI,Bush,republican,0.476131635141443,20171015
11/1/2000,Wisconsin,WI,Nader,green,0.0362001641648776,20171015
11/1/2000,Wisconsin,WI,Browne,libertarian,0.00255521515950661,20171015
11/1/2000,Wyoming,WY,Bush,republican,0.692227431384109,20171015
11/1/2000,Wyoming,WY,Gore,democrat,0.282983820405566,20171015
11/1/2000,Wyoming,WY,Buchanan,reform party,0.0127452906993066,20171015
11/1/2000,Wyoming,WY,Browne,libertarian,0.00675163527132871,20171015
11/1/2000,Wyoming,WY,Phillips,independent,0.00336879930378148,20171015
11/1/2000,Wyoming,WY,Hagelin,natural law,0.00192302293590859,20171015
11/1/2004,Alabama,AL,Bush,republican,0.624606897577008,20171015
11/1/2004,Alabama,AL,Kerry,democrat,0.368444023223772,20171015
11/1/2004,Alaska,AK,Bush,republican,0.610653299125394,20171015
11/1/2004,Alaska,AK,Kerry,democrat,0.355168619121044,20171015
11/1/2004,Alaska,AK,Nader,populist,0.0162157147518538,20171015
11/1/2004,Alaska,AK,Peroutka,alaskan independence party,0.0066923012943141,20171015
11/1/2004,Alaska,AK,Badnarik,libertarian,0.00535831963096373,20171015
11/1/2004,Alaska,AK,Cobb,green,0.00338453860869231,20171015
11/1/2004,Arizona,AZ,Bush,republican,0.548694340860138,20171015
11/1/2004,Arizona,AZ,Kerry,democrat,0.443968329287956,20171015
11/1/2004,Arizona,AZ,Badnarik,libertarian,0.00589093131470224,20171015
11/1/2004,Arkansas,AR,Bush,republican,0.543059590784354,20171015
11/1/2004,Arkansas,AR,Kerry,democrat,0.445476304451891,20171015
11/1/2004,Arkansas,AR,Nader,populist,0.00584959405466636,20171015
11/1/2004,Arkansas,AR,Badnarik,libertarian,0.0022295001161198,20171015
11/1/2004,Arkansas,AR,Peroutka,constitution party,0.00197451051950576,20171015
11/1/2004,Arkansas,AR,Cobb,green,0.00141050007346355,20171015
11/1/2004,California,CA,Kerry,democrat,0.543055575346744,20171015
11/1/2004,California,CA,Bush,republican,0.443576959772418,20171015
11/1/2004,California,CA,Badnarik,libertarian,0.00403860996463107,20171015
11/1/2004,California,CA,Cobb,green,0.00328233164293777,20171015
11/1/2004,California,CA,Peltier,peace & freedom,0.00222254371162304,20171015
11/1/2004,California,CA,Peroutka,american independent party,0.00214509643192654,20171015
11/1/2004,Colorado,CO,Bush,republican,0.517110953545921,20171015
11/1/2004,Colorado,CO,Kerry,democrat,0.470378422542883,20171015
11/1/2004,Colorado,CO,Nader,reform party,0.00597192939618619,20171015
11/1/2004,Colorado,CO,Badnarik,libertarian,0.00359874720021788,20171015
11/1/2004,Colorado,CO,Peroutka,american constitution party,0.00120302587773463,20171015
11/1/2004,Colorado,CO,Cobb,green,0.000747078130942934,20171015
11/1/2004,Colorado,CO,Andress,unaffiliated,0.000377530369125153,20171015
11/1/2004,Colorado,CO,Amondson,concerns of people,0.000177495621305109,20171015
11/1/2004,Colorado,CO,Van Auken,socialist equality party,0.000154486929654447,20171015
11/1/2004,Colorado,CO,Calero,socialist workers,0.0001131651977104,20171015
11/1/2004,Colorado,CO,Brown,socialist,0.000101426069317205,20171015
11/1/2004,Colorado,CO,Dodge,prohibition,0.0000657391190018923,20171015
11/1/2004,Connecticut,CT,Kerry,democrat,0.543137089719902,20171015
11/1/2004,Connecticut,CT,Bush,republican,0.43947277910828,20171015
11/1/2004,Connecticut,CT,Nader,petitioning candidate,0.00821462797914071,20171015
11/1/2004,Connecticut,CT,Cobb,green,0.00605788433900083,20171015
11/1/2004,Connecticut,CT,Badnarik,libertarian,0.00213267425443494,20171015
11/1/2004,Connecticut,CT,Peroutka,concerned citizens,0.000977343740597896,20171015
11/1/2004,Connecticut,CT,Calero,socialist workers,0.00000760085864366478,20171015
11/1/2004,Delaware,DE,Kerry,democrat,0.533468376022815,20171015
11/1/2004,Delaware,DE,Bush,republican,0.457528185719236,20171015
11/1/2004,Delaware,DE,Nader,independent,0.00573842586422879,20171015
11/1/2004,Delaware,DE,Badnarik,libertarian,0.0015618753165063,20171015
11/1/2004,Delaware,DE,Peroutka,constitution party,0.000770276393294064,20171015
11/1/2004,Delaware,DE,Cobb,green,0.000666329059942962,20171015
11/1/2004,Delaware,DE,Brown,natural law,0.000266531623977185,20171015
11/1/2004,District of Columbia,DC,Kerry,democrat,0.891838689550324,20171015
11/1/2004,District of Columbia,DC,Bush,republican,0.09339766066454,20171015
11/1/2004,District of Columbia,DC,Nader,independent,0.00652500593182357,20171015
11/1/2004,District of Columbia,DC,Cobb,d.c. statehood green,0.0032383362772754,20171015
11/1/2004,District of Columbia,DC,Badnarik,libertarian,0.00220575958099356,20171015
11/1/2004,District of Columbia,DC,Calero,socialist workers,0.00057121264049634,20171015
11/1/2004,Florida,FL,Bush,republican,0.520975162323369,20171015
11/1/2004,Florida,FL,Kerry,democrat,0.470911100277142,20171015
11/1/2004,Florida,FL,Nader,reform party,0.00433269687416637,20171015
11/1/2004,Florida,FL,Badnarik,libertarian,0.00157638626982802,20171015
11/1/2004,Florida,FL,Peroutka,constitution party of florida,0.00087071819138717,20171015
11/1/2004,Florida,FL,Cobb,green,0.000514730328352482,20171015
11/1/2004,Florida,FL,Brown,socialist party of florida,0.000460195458230889,20171015
11/1/2004,Florida,FL,Calero,socialist workers,0.000359010277523355,20171015
11/1/2004,Georgia,GA,Bush,republican,0.579747567669885,20171015
11/1/2004,Georgia,GA,Kerry,democrat,0.413749460533788,20171015
11/1/2004,Georgia,GA,Badnarik,libertarian,0.00556865417376491,20171015
11/1/2004,Hawaii,HI,Kerry,democrat,0.540095521580931,20171015
11/1/2004,Hawaii,HI,Bush,republican,0.452645957115519,20171015
11/1/2004,Hawaii,HI,Cobb,green,0.00404882835718265,20171015
11/1/2004,Hawaii,HI,Badnarik,libertarian,0.00320969294636759,20171015
11/1/2004,Idaho,ID,Bush,republican,0.683909448239903,20171015
11/1/2004,Idaho,ID,Kerry,democrat,0.302649170421274,20171015
11/1/2004,Idaho,ID,Badnarik,libertarian,0.00642405444068612,20171015
11/1/2004,Idaho,ID,Peroutka,constitution party,0.00515395002473361,20171015
11/1/2004,Idaho,ID,Nader,independent,0.00186337687340401,20171015
